jobCpy,jobTitle,jobMes,jobSal,jobCon,jobAdd,jobUrl
武汉微思敦网络技术有限公司,"
python开发工程师（深圳）","
深圳-南山区|2年经验|本科|招1人|08-17发布",1-1.5万/月,"一、
岗位职责
1、负责线上系统的优化及维护；
2、完成项目的需求设计及开发；
3、负责开发过程中相关文档的编写；
4、保质保量完成上级安排的工作。
二、任职要求：
1、本科及以上学历，2年以上的互联网开发经验，主要精力集中在爬虫请勿投递；
2、精通Python Web开发，熟悉Django、Tornado框架，具有严谨的OOP和OOD思维，熟悉常用的算法和数据结构；
3、熟悉linux系统常用命令，工具的使用；
4、熟悉MySQL数据库的使用和开发；
5、具备良好的分析解决问题能力，能独立承担任务和有系统进度把控能力;有较好的沟通交流能力，能够迅速融入团队，自我驱动，心态成熟，学习能力强。
职能类别：
技术支持/维护工程师
Web前端开发",深圳市南山区高新南九道9号威新软件园2号楼502室,https://jobs.51job.com/shenzhen-nsq/81101908.html?s=01&t=0
重庆市瑞德铭科技发展有限公司成都分公司,"
hadoop大数据工程师（腾讯正式岗）","
深圳-南山区|1年经验|本科|招1人|08-16发布",0.8-1.6万/月,"【岗位职责】  
1、负责客服数据平台的开发与搭建，为部门提供数据支持和决策。
2、主要工作内容包括数据清洗，用户画像，用户轨迹建设，运营指标系统设计，及自助提取数据平台等。
【岗位要求】   
1、本科及以上学历，2年及以上开发经验，java基础扎实，熟悉Java语言,掌握反射、多线程等java高级特性的使用； 
2、熟练掌握HBase、HDFS、ZooKeeper,等Hadoop生态技术圈相关技术的基本使用； 
3、熟悉Kafka、netty,elasticsearch等组件优先考虑；
4、熟练使用Python做过数据处理，爬虫等优先考虑；
5、责任心强，具有良好的沟通能力，良好的自我驱动和自我管理意识，能主动思考；
6、具备良好的团队合作意识
职能类别：
其他
关键字：
hadoop、java",高新园飞亚达大厦,https://jobs.51job.com/shenzhen-nsq/99977076.html?s=01&t=0
深圳市动车电气股份有限公司,"
软件开发工程师（爬虫Python）","
深圳-龙岗区|3-4年经验|大专|招1人|08-06发布|软件工程 计算机科学与技术",1-1.8万/月,"岗位职责：
1、 负责设计、开发、部署、维护分布式网络爬虫系统，参与数据爬取平台相关工具平台的架构设计与产品开发等工作；为公司业务提供正确稳定的数据分析结果；
2、 参与数据层建设，专注于基础数据采集平台建设，研究指定网页特点和规律，负责网页信息采集，文档识别及提取、数据清洗加工整理（ETL），结果产出（可视化）等研发和优化工作；
3、设计爬取、调度和抽取算法，优化系统；
4、负责抓取数据的深刻提取和挖掘；
                5、针对不同网站的反爬虫技术提出有效的应对策略，提升网页抓取的效率和质量。
任职要求：
1、本科以上学历，计算机，软件工程相关专业
2、1-3年PHP、Spider爬虫、python,java等爬虫抓取开发经验，熟悉mongodb，Redis，mysql，SQL  Server等数据库技术
3、熟悉网页抓取原理及技术，熟悉基于Cookie的网站登录原理。精通正则表达式，从结构化的和非结构化的数据中获取信息；熟悉基于正则表达/Xpath/CSS等网页信息提取。 
4、熟悉html/js/css等前端技术优先；；  
                
5、具有良好的逻辑分析能力、学习能力、沟通能力和协作能力；具有积极的工作态度，勤奋上进，有责任心，独立解决问题的能力。
职能类别：
软件工程师
高级软件工程师
关键字：
软件开发",坂田地铁站B出口 动车国际大厦,https://jobs.51job.com/shenzhen-lgq/104496796.html?s=01&t=0
深圳市六合数字科技有限公司,"
大数据开发工程师","
深圳-南山区|3-4年经验|大专|招若干人|06-20发布|计算机科学与技术 软件工程",0.8-2万/月,"职责描述：
1、参与大数据项目开发；
2、参与大数据项目优化；
3、参与日常运维。
任职要求：
1、具备3年以上JAVA开发经验，有较好的java基础，熟悉Spring，ibatis等常用框架，了解其原理及机制
2、参与大数据项目开发经验，理解分布式计算，流式计算相关技术及应用，熟悉缓存、消息等机制；
3、参与过网络爬虫相关项目，熟悉常用框架并理解原理
4、了解hadoop,spark,nosql,mq等；
5、有R或者Python等程序设计语言开发经验者优先；
6、态度诚恳，具有较强的责任心，工作主动意识强，乐于。职能类别：
数据库工程师/管理员
高级软件工程师
关键字：
大数据项目
JAVA开发
网络爬虫",深圳市南山区大冲商务中心D座12楼,https://jobs.51job.com/shenzhen-nsq/97870364.html?s=01&t=0
深圳美丽经济科技有限公司,"
PHP开发工程师","
深圳-南山区|3-4年经验|大专|招2人|06-28发布",0.8-1.5万/月,"【岗位职责】 
 1. 负责公司app产品的开发与维护；
 2. 配合前端进行接口联调；
 3. 配合产品爬取一些内容文件；
【任职资格】
1、大专以上学历，3以上PHP开发经验；
2、熟练掌握PHP以及MYSQL开发，了解MVC模式，并熟练使用ThinkPHP或CI等框架；
3、熟练使用ajax及其常用框架，对W3C网页标准有较深理解，能够熟练运用DIV+CSS；
4、掌握linux基本操作，能够配置linux环境;
5、有良好的代码书写风格，能在规定时间内完成对应的工作；
6、熟练掌握http协议，了解TCP/IP协议，有过socket编程经验者优先；
7、富有创造力和激情，良好的团队精神；有解决问题、钻研新技术的兴趣和能力，善于交流和表达
8、有爬虫经验者和会python脚本语言者优先；
职能类别：
多媒体/游戏开发工程师
互联网软件开发工程师",比克大厦,https://jobs.51job.com/shenzhen-nsq/103467741.html?s=01&t=0
深圳市圣魂文化科技有限公司,"
自然语言处理工程师（NLP）","
深圳-南山区|2年经验|本科|招3人|07-07发布",1.5-2万/月,"1、负责数据挖掘项目、信息抽取项目的需求分析、设计及指导实现工作。包含：分词，词性标注、名实体识别、信息抽取、信息摘要技术等；
2、有较强的程序代码开发能力和架构能力，扎实的python基础；
3、熟悉机器学习/深度学习/人工智能/模式识别相关算法实现，算法优化和性能评估。
任职要求
1. 精通网络爬虫、互联网搜索、大数据新闻、网络多媒体、网络视频、即时通讯等技术，有着丰富的网络数据爬取工程项目经验；
2. 了解自然语言处理及语义分析、图像处理、优化算法等理论和技术，丰富的互联网大数据信息处理、搜索引擎、人工智能等行业经验；
3、对word2vec，CNN，LSTM, GRU等方法的原理有深入了解；
4、有基于生成式seq2seq、基于检索式对话系统研发经验者优先；
5、有深度学习相关经验，熟悉常用的深度学习框架（如TensorFlow、Caffe、Theano等）者优先。
职能类别：
算法工程师",深圳湾科技生态园一期一区二栋A座五楼,https://jobs.51job.com/shenzhen-nsq/104094579.html?s=01&t=0
伊拾壹企业管理咨询（深圳）有限公司,"
AI工程师（实习生）(职位编号：AM/AI/001)","
深圳-罗湖区|无工作经验|硕士|招2人|07-16发布|计算机科学 应用心理学",500元/天,"工作职责： 参与前沿区块链人工智能技术研发，构建全球创新的情感分析人工智能，建构数字化心理数据库。 
任职要求： 
1. 硕士以上学历，具备良好的数学理解能力，能熟练阅读英文论文。 
2. 熟练运用Java或C++、并具备Python语言开发能力，3年以上开发经验。 
3. 具有较强的学习能力、逻辑分析能力、问题排查能力、沟通能力及自我驱动动力。 
4. 具有NLP处理工具、网络爬虫，结构化数据提取，数据分析等使用/开发经验者优先。 
5. 掌握sklearn、TensorFlow、spark MLlib等机器学习工具。 
6. 有机器学习相关经验，熟悉经典机器学习算法，如LR、SVM、决策树、集成学习等，精通深度学习者优先； 
7. 有音频识别、机器翻译、自然语言处理等AI领域的相关经验的优先
职能类别：
算法工程师
科研人员
关键字：
AI
区块链
人工智能
创新",深圳羅湖區深南東路5002號地王大廈55層,https://jobs.51job.com/shenzhen-lhq/101684418.html?s=01&t=0
深圳前海维度信息技术有限公司,"
Java资深开发工程师","
深圳-南山区|5-7年经验|招若干人|07-16发布",1.5-2万/月,"工作内容：
1、负责后端业务系统和前端接口服务系统开发工作，保证开发任务按时按质完成；
2、对开发的代码质量负责，参与功能分析和模块设计, 协助产品团队工作，为产品提供技术支持
3、爬取区块链的各种行业数据，构建区块链项目的数据分析，处理和可视化平台，为项目分析提供支撑；
4、保证所负责系统稳定运行,解决系统存在的问题，持续优化和改进系统。
5、负责系统性能调优和安全防护，提升系统整体性能和安全。
岗位要求：
1、5年以上开发经验，2年以上互联网开发经验；
2、技术基础扎实，熟悉Linux操作系统，熟悉Java语言特性，在后台技术上有长期积累，熟悉python或go语言者优先；
3、熟练掌握SpringMVC Spring Mybatis等主流框架，熟悉MySQL数据库，至少具备其中一门相关技术应用（Hadoop，Spark，NoSQL, ElasticearSch，爬虫）
4、熟悉大流量、高并发、高性能的分布式系统的设计及应用，熟悉性能调优
5、学习能力强，有较强的抗压能力，熟练的沟通技巧，执行力强，具有优秀的团队合作精神优先，有团队管理经验优先；
6、渴望挑战自我，愿意做一些探索 开创性的工作。
职能类别：
高级软件工程师
关键字：
数据分析",软件园二期10栋,https://jobs.51job.com/shenzhen-nsq/103297456.html?s=01&t=0
小黄狗环保科技有限公司,"
数据分析师(职位编号：002)","
深圳-南山区|3-4年经验|本科|招4人|07-18发布|数学与应用数学 计算机科学与技术",0.8-1.5万/月,"岗位职责：
1.   负责收集及处理各个业务部门的数据分析需求； 
 2.   负责运营、产品、市场等各业务相关数据的分析，撰写和汇报分析报告； 
 3.   负责数据分析体系的构建，及相关工作内容、业务协作的优化；
 4.   协助数据化BI系统的设计开发，协助或负责数据采集、统计分析报表设计、功能逻辑梳理等；
 5.   协助数据挖掘建模，提供数据相关支持、结果数据分析等。        
岗位要求：
1、本科及其以上学历，统计学、计算机、金融、经济等相关专业，3年以上游戏、社交、电商等行业分析经验；
2、具备一定团队培养经验，对产品有一定想法和判断；
3、熟悉JAVA/Python、熟练掌握SQL、有HIVE使用经验者优先，统计基础知识扎实，熟练使用SPSS、R等数据挖掘工具，对回归、聚类、判别等算法有一定经验；
4、具备敏锐的洞察、分析能力，有严谨客观的分析态度和良好的沟通表达能力、具备时间管理能力
职能类别：
大数据开发/分析
市场分析/调研人员
关键字：
数据分析
数据库
爬虫
数据建模",天明科技大厦12-13楼,https://jobs.51job.com/shenzhen-nsq/103163063.html?s=01&t=0
富德保险控股股份有限公司,"
数据开发岗","
深圳-龙岗区|2年经验|本科|招3人|07-18发布",0.7-1.3万/月,"岗位职责：
1. 负责大数据平台抓取系统的架构设计、规划、开发工作；
2. 负责基于抓取系统的数据抓取、抽取、清洗工作；
3. 负责抓取、抽取、清洗的算法研究设计与开发工作；
4、负责现有系统常规需求的开发及维护工作；
岗位要求：
一、专业能力:
1、专业：计算机、数学相关专业，全日制院校本科及以上学历；
2、相关工作岗位两年以上JAVA或Python开发经验；
3、熟悉Web 前端技术，包括 Ajax、Javascript、Jquery、React 等；
4、熟悉Linux，熟悉Mysql，精通 Regular Express；
5、熟悉Htmlclient、Urllib、Netty 等通信框架至少一种；
6、熟悉webmagic、Scrapy、Nutch、Heritrix等爬虫框架至少一种；
7、具备分布式抓取系统开发经验优先；
二、个人素质：
1、具备扎实的专业知识，有良好的沟通能力和沟通意愿；
2、逻辑思维能力强，并具备良好的文档撰写及技术文档阅读能力；
3、具有较强的沟通协调、团队合作和抗压能力，责任心强，勤奋好学，喜欢研究新技术，具备独立解决问题的能力。
工作经验年限要求： 2年以上职能类别：
数据库工程师/管理员",龙岗区吉祥中路221号新亚洲花园裙楼生命人寿大楼后援中心,https://jobs.51job.com/shenzhen-lgq/97541409.html?s=01&t=0
深圳市邦德布拉泽科技有限公司,"
.NET开发工程师","
深圳-南山区|无工作经验|招4人|07-31发布",1.5-2万/月,"岗位职责
1.负责公司业务的开发和维护
2.依据项目进度和需求，能按时完成所需功能开发
任职要求
1. 一到三年.NET开发经验，参与系统的设计，能够根据架构师的设计思想独立完成设计文档编写；
2. 熟练使用网络抓包工具，如Fiddler、Wireshark等；
3. 熟悉html语言以及Js调用，熟练使用正则表达式，有从事网络爬虫、网页信息抽取的经验优先；
4. 熟悉.net mvc以及WepApi、WebService,Wcf等接口开发技术，有很强的分析问题和解决问题的能力；
5. 了解多线程、并发、TCP/IP协议、缓存等；
6. 掌握一定的数据库开发技术，如：MySQLServer等应用开发的经验；
7. 具备良好的系统设计规划能力，对于应用开发有较深刻的理解和设计理念；
8. 具备较强的学习、沟通交流、良好的文字表达能力、团队合作能力；
9. 具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，有一定的抗压能力；
熟悉python开发者优先！职能类别：
软件工程师
高级软件工程师",琼宇路3号特发信息科技大厦8层,https://jobs.51job.com/shenzhen-nsq/95564407.html?s=01&t=0
深圳市深讯数据科技股份有限公司,"
大数据开发工程师","
深圳-南山区|3-4年经验|本科|招2人|08-02发布",1.5-2万/月,"1、对海量数据编写支持MapReduce计算框架程序进行处理；
2、兼顾短暂爬虫开发；
岗位要求：
1、熟悉Linux开发环境；
2、熟悉Hadoop中MapReduce及Hive等二次开发；
3、熟悉Python或Java开发语言；
4、熟悉爬虫框架和经验者优先；
5、二次创业阶段，需要有责任心有激情一起加入；
职能类别：
互联网软件开发工程师",南山科技园北区科丰路特发信息港D栋西座6楼,https://jobs.51job.com/shenzhen-nsq/71331536.html?s=01&t=0
厦门蒙友互联软件有限公司,"
ASP.NET开发工程师(职位编号：YF001)","
厦门|3-4年经验|本科|招2人|08-10发布",0.8-1.6万/月,"1、实现公司技术开发平台核心代码的架构和开发；
2、实现公司Web项目的设计、开发和实现；
3、和前端开发工程师配合，高质量完成后端开发架构工作。
职位要求：
1、主持开发过大型CRM、BI、PM、PDM的核心开发人员。
2、熟练Asp.net， mvc（C#），SqlServer，Mongo，redis开发，熟悉Div+CSS，query，bootstrap,easyUI等；
3、对当前流行技术与框架具有学习热情，了解.netCore，微服务，领域驱动优先
4、熟悉软件开发流程、设计模式、体系结构，良好的开发文档的编写习惯；
5、计算机、数学、通讯、自动化等相关专业，本科以上学历优先，具有实际开发经验，有线上作品更好；
6、有互联网经验，大数据，机器学习，爬虫，数据分析等方面经验的优先；
7、掌握其他如java，python语言者可优先录取；
8、注意非***；
9、开发过百万以上管理系统的年薪10万以上，300万以上大型管理软件大型项目开发经验的年薪可达15-20万，1000万以上大型系统的年薪可30-40万。以上需要“核心”主力开发人员，负责代码编写和代码质量，代码架构。
职能类别：
软件工程师
关键字：
.net
ASP.NET
软件开发
C#",集美区软件园三期诚毅大街358号1201单元,https://jobs.51job.com/xiamen/102967820.html?s=01&t=0
卫盈联信息技术（深圳）有限公司,"
数据安全工程师","
深圳-南山区|2年经验|本科|招1人|08-13发布",1.5-2.5万/月,"工作职责：
1、负责对数据库、服务器、网络设备日志的收集 ；
2、建立相应的威胁感知平台，实现可视化；
3、负责分析安全数据并进行监控策略的制定、优化；
4、负责挖掘深层次潜藏的安全事件；
5、参与安全事件的应急响应、调查分析、追踪。
任职资格：
1、统招本科及其以上学历，计算机、软件、信息科学相关专业；
2、2年及以上相关经验，有日志监控平台的设计和建设等经验；
3、熟悉大数据平台以及工具，比如Hadoop, Spark, Hive, Pig；
4、熟悉SQL、Python、SAS等分析工具，能基于hadoop等大数据平台进行相关数据分析；
5、具备数据收集和数据分析能力，熟练使用网络爬虫等数据采集技术，掌握ETL数据流程设计及工具使用；
6、拥有海量数据处理经验，熟悉Hadoop,R，MapReduce优先。
职位诱惑：
中国金融科技50强、最新融资15亿（阿里、瑞信、建银、IFC）；
团队牛，成员来自花旗、渣打、普华永道、BAT、谷歌、华为、平安等；
薪资高，市场领先的全面薪酬、最高17薪、期权激励 ；
假期长，20天福利假期（福利年假、全薪病假、生日假……）；
培训多，全员覆盖、定制化课程、外聘讲师、游学基金 ；
环境好，观海阳台、背靠人才公园、邻近海岸城、氛围积极开放；
福利全，五险一金、补充商业险、餐补、下午茶、团建费 ；
空间大，年两次调薪，发展通道多，管理岗公开竞聘 。
职能类别：
网络信息安全工程师
关键字：
数据安全
网络设备日志",科苑南路（深圳湾段）3331号阿里巴巴大厦 T2座10层,https://jobs.51job.com/shenzhen-nsq/100837092.html?s=01&t=0
高州市大秦纪元信息科技有限公司,"
Java开发工程师","
深圳-宝安区|2年经验|本科|招1人|08-14发布",1-1.5万/月,"1.有过独立前后端建站经验者优先
2.精通主流开源框架Spring、SpringMVC的使用；
3.熟练使用Tomcat、Jboss、Resin、WebLogic等Web应用服务器部署；
4.熟练掌握HTML、HTML5、XML、JavaScript、Ajax、JQuery等前端技术；
5.熟练使用Oracle、Mysql、SQLServer等主流数据库，具备SQL优化和组织能力；
6.熟练开发高性能和高并发模拟登录的爬虫(python,go语言等)抓取信息到数据库(sqlserver)
任职要求：
1本科以上学历，计算机等相关专业毕业
2.具有良好的学习能力、沟通能力、分析能力、文字表达能力，能迅速了解行业知识
3.不定期外派茂名，介意者请勿扰
职能类别：
软件工程师",卓越前海时代广场,https://jobs.51job.com/shenzhen-baq/105253356.html?s=01&t=0
深圳安巽科技有限公司,"
.NET开发工程师","
深圳-福田区|1年经验|本科|招5人|08-14发布",1-2万/月,"1、参与公司软件相关的设计与开发工作，完成软件的核心编码工作
2、参与软件开发和维护过程中重大技术问题的解决
3、负责把客户及公司的需求转换成对应的软件产品或者工具。
任职资格：
1、熟悉以下任意一种语言：Python、.Net进行桌面程序开发或者服务端程序开发；
2、熟悉Winform编程，熟悉多线程、网络编程。有网络爬虫，大数据处理等相关经验者优先；
3、至少熟悉一种关系型数据库
4、学历与专业：计算机相关专业，全日制本科或以上学历，专业知识扎实；
5、专业知识：熟悉软件开发、信息安全、相关知识，对软件项目管理有一定了解；
6、通用技能：细致谨慎，责任心强，动手能力强，思路开拓、肯钻研；
开发环境为windows，主要做各种功能需求的应用程序安全开发
                                            
需要对信息安全、安全开发、桌面开发、编写小程序有浓厚兴趣
有网络爬虫，大数据处理等相关经验者请在简历中表明。
职能类别：
高级软件工程师
关键字：
多线程
桌面开发
安全开发
C#
大数据处理
网络爬虫
Python",深圳市福田区上梅林中康路卓越城二期A座1306A,https://jobs.51job.com/shenzhen-ftq/100279931.html?s=01&t=0
深圳市大疆创新科技有限公司,"
数据工程师","
深圳-南山区|1年经验|硕士|招若干人|08-14发布",1.2-2.4万/月,"岗位职责：
1.搜集和筛选数据源，设计和开发网络爬虫系统；
2.负责网页信息抽取、数据清洗与优化、数据整理与分析等工作；
3.根据项目需求，对数据进行分析得出结论与可视化结果。
4.制作统计报表和日常汇报文档；
5.协助构建团队的数据驱动文化。
任职要求：
1.硕士及以上学历，理工科相关专业；
2.有1~3年数据分析、数据挖掘工作经验；
3.精通Python或Java编程语言、精通SQL统计分析语言；
4.熟悉常见的数据分析方法，熟练使用Excel、SPSS等数据分析工具；
5.能够流利使用英文进行读写交流和工作沟通；
6.具备优秀的学习能力，善于沟通，有强烈的责任感和严谨的工作作风。
职能类别：
数据库工程师/管理员",高新区高新南四道18号创维半导体大厦西座14层,https://jobs.51job.com/shenzhen-nsq/102639114.html?s=01&t=0
深圳市多度科技有限公司,"
技术部经理（邻道传媒）","
深圳-南山区|5-7年经验|大专|招1人|08-16发布",1.5-3万/月,"岗位职责：
1、 具有DMP、SSP、SAAS、舆情平台、爬虫类平台产品开发经验；
2、 具有多个平台全程独立开发经验；
3、 具有工具类APP产品开发经验；
4、 对图片精准识别、区块链技术应有一定的了解或解决方案
5、 熟练掌握python语言；
6、 负责广告舆情平台项目管理和开发；
7、 负责DSP/SSP平台功能模块和接口开发；
8、 负责技术部门组建和团队管理；
9、 协助事业部负责人进行产品开发规划和实施。 
任职资格：
1、大专以上学历；
2、数据算法、软件编程、信息学专业；
3、30岁以上；
4、5年以上平台开发或项目管理经验，须掌握两门以上编程语言，最后工作的两个公司其中一个公司司令须2年以上；
5、有管理部门和团队经验，有舆情监测、DMP、SAAS平台开发经验优先
备注：对图片精准识别、爬虫技术、区块链技术应有一定的了解或解决方案
职能类别：
高级软件工程师
软件工程师
关键字：
DMP
SSP
SAAS
舆情平台
爬虫类",南山区桃源街道留仙大道云谷二期8栋4楼,https://jobs.51job.com/shenzhen-nsq/99187998.html?s=01&t=0
深圳智慧园区信息技术有限公司,"
人工智能数据工程师（代）","
深圳-南山区|3-4年经验|本科|招若干人|08-16发布",1.5-3万/月,"温馨提示：此岗位为智慧园区代未来地图公司发布之岗位，工作地点在南山哦~
岗位职责：
1、负责大规模文本、图像、视频数据的抓取、抽取，去重、分类，垃圾过滤，质量识别等工作。
2、构建和管理以上数据的数据库系统，并为业务推广、销售策略、产品方向的改进，提供数据分析支。                             
                                                             
任职要求：                          
1、具备优秀的编码能力                              
2、有扎实的数据结构和算法功底                              
3、熟悉Python和PHP语言的优先（php或者python可以轻易访问使用）
4、理解http，熟悉html, DOM, xpath优先                              
5、理解数据库原理，理解SQL性能优先                              
6、熟悉浏览器内核优先
7、熟悉使用scrapy或其它爬虫框架，或有爬虫、信息抽取、文本分类相关经验者优先                             
8、工作认真细致踏实，有较强的责任心和学习能力           
职能类别：
大数据开发/分析
其他
关键字：
人工智能
数据",南园枫叶大厦15L,https://jobs.51job.com/shenzhen-nsq/104641175.html?s=01&t=0
深圳市星火电子工程公司,"
后台开发工程师（运维事业部）","
深圳-罗湖区|2年经验|大专|招1人|08-16发布",0.8-1万/月,"1、开发技能要求（后台开发）
▲方向一：
大专及以上学历，3年以上开发经验
熟悉.net/C#开发，撰写相应代码
熟悉powershell、python等脚本语言
熟悉mysql、redis等数据库技术
了解AD、exchange等微软产品的优先，有微软产品二次开发的更佳，有windows系统运维经验的优先
▲方向二：
大专及以上学历，3年以上Python开发经验
2年以上Django、flask等web框架开发经验
熟悉JQuery/HTML/CSS
熟悉Apache nginx等
熟悉mysql、redis等数据库技术
熟悉爬虫技术的优先、熟悉C#语言的优先
以上两个方向，满足任意一个方向即可
2、工作内容：提供甲方自动化运维系统(巡检系统/日志系统/IT小助手)开发服务，包括自动化运维系统功能实现以及相关开发文档整理。
职能类别：
软件工程师
互联网软件开发工程师
关键字：
Rredis
Nginx
.NET/C#
Python
Mysql",深圳市公安局（罗湖区解放路4018号）,https://jobs.51job.com/shenzhen-lhq/105222469.html?s=01&t=0
深圳荣灿大数据技术有限公司,"
数据采集工程师","
深圳-宝安区|1年经验|本科|招1人|08-17发布|普通话精通|计算机信息管理",1-1.5万/月,"岗位职责：
1.负责设计和开发分布式网络爬虫系统；
2.参与爬虫核心算法的策略优化研究，提升网页抓取的效率和质量，解决反爬问题3.参与网页信息抽取、数据清洗等研发和优化工作；任职资格：1. 大学专科及以上学历，1年以上Hadoop平台开发经验。
3. 熟悉linux平台开发，精通Python/Java编程语言中的至少一种；
4. 精通网页抓取原理及技术，熟练使用正则表达式、css path、xpath等，能够从结构化的和非结构化的数据中获取信息;
5 精通任意一种开源爬虫框架，如scrapy、webmagic、nutch、heritrix等等，有开发分布式爬虫系统经验；
6. 有 Redis,kafka，hdfs，mysql开发使用经验优先；
7. 熟悉IP代理池技术，验证码识别技术，广告过滤技术优先来公司，
职能类别：
高级软件工程师",宝安区西乡银田路4号宝安智谷科技园H栋7楼,https://jobs.51job.com/shenzhen-baq/103527053.html?s=01&t=0
深圳市一览网络股份有限公司,"
Java开发工程师","
深圳|2年经验|本科|招1人|08-17发布",1-1.5万/月,"岗位要求： 
1. 本科及以上学历，理工科相关专业，985、211类学校优先； 
2. 有1~3年数据分析、数据挖掘工作经验； 
3. 精通Python或Java编程语言、精通SQL统计分析语言； 
4. 熟悉常见的数据分析方法，熟练使用Excel、SPSS等数据分析工具； 
5. 具备优秀的学习能力，善于沟通，有强烈的责任感和严谨的工作作风。 
岗位职责： 
1. 搜集和筛选数据源，设计和开发网络爬虫系统； 
2. 负责网页信息抽取、数据清洗与优化、数据整理与分析等工作； 
3. 根据项目需求，对数据进行分析得出结论与可视化结果。 
4. 制作统计报表和日常汇报文档； 
5. 协助构建团队的数据驱动文化。 
职能类别：
软件工程师
系统工程师
关键字：
java",深圳市南山区科技园南区深圳湾科技生态园9栋B座7楼18室,https://jobs.51job.com/shenzhen/103493051.html?s=01&t=0
比亚迪股份有限公司,"
大数据高级工程师","
深圳|3-4年经验|本科|招1人|08-17发布",1-2万/月,"岗位职责：
1.负责集团大数据平台管理、维护、优化升级;
2.数据平台推广整合，协助其他事业部接入大数据平台;
3.规范数据接入，制定数据使用准则，监管数据使用，数据加密;
4.元数据管理维护，负责数据接入（ETL工具）;
5.协助业务部门使用相应的平台组件（如KUDU,HIVE）;
6.ES集群管理管理维护;
7.运维相关大数据研究分析.    
任职要求：
1、计算机、电子、数学或者统计学相关本科以上学历，3年以上工作经历；
2、熟悉HADOOP整体架构体系，业务解决方案，架构规划，技术方案，以及后期的平台维护，问题原因查找与解决；
3、数据ES集群部署及维护经验，对搜索引擎有相关从业经验;
4、了解爬虫相关技术堆栈，有相关实施案例;
5、具备MapReduce、HDFS、Hbase、Hive、Pig、Sqoop、Oozie、Flume、Zookeeper、spark等大规模集群的开发、运维经验者优先；
6、掌握Python/Shell/Java中至1种开发语言；
7、了解ETL使用及运维;
8、能维护Hadoop源码，有Hadoop 源代码BUG修复或者源代码优化经验者优先；
9、熟悉ganglia/salt/puppet等监控和管理工具；
10、了解oracle、myaql、redis等数据库技术，具有一定的数据库运维管理经验。
职能类别：
系统集成工程师
数据库工程师/管理员",坪山新区比亚迪路,https://jobs.51job.com/shenzhen/98410566.html?s=01&t=0
深圳市智慧银杏网络科技有限公司,"
研究经理","
深圳-南山区|2年经验|本科|招4人|08-17发布",18-30万/年,"【所属部门】资道研究所
资道研究所是由董事长亲自带领的核心部门。
【岗位职责】
1、 从事研究工作；
2、 独立完成并购重组案例数据与素材准备，解读案例，筛选、甄别、评价案例； 
3、 负责深度研究报告的产出，培养自己在某个领域（互联网、金融等）的敏锐度和洞察力，并配合完成其他资本市场领域的课程的生产、研究工作；
4、 协助完成一二级市场相关的数据库模型的开发，任用统计模型进行分析，形成专题统计报告，并配合完成研究所的其他工作。
【工作要求】
1、 责任心强，踏实认真，工作细致严谨，热爱研究工作；
2、 有强烈好奇心和自我驱动力，善于思考，良好的数理统计、逻辑思维能力；
3、 经济金融财会相关专业硕士以上学历，熟悉资本市场、金融、银行、证券、保险等领域；
4、 有证券/基金/会计从业资格，通过CPA/CFA/ACCA等考试优先考虑；
5、 熟悉Stata、SAS统计软件，熟悉Python数据爬虫软件优先考虑；
6、 有券商研究所、投行、会计师事务所、律师事务所、私募基金相关工作经验者优先。
【薪酬待遇】年薪
18-30
万，每年
一次股权激励计划
职能类别：
金融/经济研究员
关键字：
资本市场
行业研究
IPO并购重组",深圳湾科技生态园2栋B座505,https://jobs.51job.com/shenzhen-nsq/103094727.html?s=01&t=0
深圳中科世界机器人有限公司,"
深度学习型算法工程师","
深圳-宝安区|2年经验|硕士|招1人|08-17发布",1-2万/月,"岗位职责:
1. 负责深度学习，机器学习等前沿技术的研发；
2. 负责数据库的框架设计开发及维护；
3. 根据设计文档或需求说明完成代码编写，调试，测试和维护，分析并解决软件开发过程中的问题。
任职资格：
1. 硕士以上学历，计算机应用相关专业，5年以上工作经验；
2. 精通java语言，熟悉J2EE架构，熟练掌握JSP、Servlet、JavaBean、XML、 HTML、CSS、JavaScript，jQuery等WEB开发技术；
3. 熟练使用Tomcat、MyEclipse、SVN开发工具；
4. 熟练掌握SqlServer、Oracle等关系数据库中至少1种或多种，了解SQL优化；
5. 精通python爬虫技术；
6. 熟悉 tcp/ip,socket,http通讯协议；
7. 良好的编码规范，能吃苦，有较强的学习能力、团队合作能力和沟通能力，有过大型互联网应用的开发经验优先考虑；
8. 2年以上Java后台项目开发经验，对工作有强烈责任心、有团队意识。
9. 有人工智能开发经验者优先。
   
职能类别：
算法工程师
关键字：
深度学习
算法工程师",凤凰社区兴业三路7号美盈智汇创新园A6栋101,https://jobs.51job.com/shenzhen-baq/103121804.html?s=01&t=0
